series_id        	lfst_code	periodicity_code	series_title	absn_code	activity_code	ages_code	cert_code	class_code	duration_code	education_code	entr_code	expr_code	hheader_code	hour_code	indy_code	jdes_code	look_code	mari_code	mjhs_code	occupation_code	orig_code	pcts_code	race_code	rjnw_code	rnlf_code	rwns_code	seek_code	sexs_code	tdat_code	vets_code	wkst_code	born_code	chld_code	disa_code	seasonal	tlwk_code	footnote_codes	begin_year	begin_period	end_year	end_period
LNS11000315Q     	10	Q	(Seas) Civilian Labor Force Level - Married Women	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1955	Q01	2026	Q02
LNS11000317      	10	M	(Seas) Civilian Labor Force Level - 16-17 yrs., Women	0	0	07	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11000317Q     	10	Q	(Seas) Civilian Labor Force Level - 16-17 yrs., Women	0	0	07	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11000319      	10	M	(Seas) Civilian Labor Force Level - 18-19 yrs., Women	0	0	13	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11000319Q     	10	Q	(Seas) Civilian Labor Force Level - 18-19 yrs., Women	0	0	13	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11000327      	10	M	(Seas) Civilian Labor Force Level - 25-34 yrs., Women	0	0	31	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11000327Q     	10	Q	(Seas) Civilian Labor Force Level - 25-34 yrs., Women	0	0	31	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11000334      	10	M	(Seas) Civilian Labor Force Level - 35-44 yrs., Women	0	0	38	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11000334Q     	10	Q	(Seas) Civilian Labor Force Level - 35-44 yrs., Women	0	0	38	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11000341      	10	M	(Seas) Civilian Labor Force Level - 45-54 yrs., Women	0	0	42	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11000341Q     	10	Q	(Seas) Civilian Labor Force Level - 45-54 yrs., Women	0	0	42	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11024230      	10	M	(Seas) Civilian Labor Force Level - 55 yrs. & over	0	0	45	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11024230Q     	10	Q	(Seas) Civilian Labor Force Level - 55 yrs. & over	0	0	45	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11024231      	10	M	(Seas) Civilian Labor Force Level - 55 yrs. & over, Men	0	0	45	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11024231Q     	10	Q	(Seas) Civilian Labor Force Level - 55 yrs. & over, Men	0	0	45	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11024232      	10	M	(seas) Civilian Labor Force Level - 55 yrs. & over Women	0	0	45	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11024232Q     	10	Q	(seas) Civilian Labor Force Level - 55 yrs. & over Women	0	0	45	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11024885      	10	M	(Seas) Civilian Labor Force Level - 16-24 yrs., Men	0	0	10	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11024885Q     	10	Q	(Seas) Civilian Labor Force Level - 16-24 yrs., Men	0	0	10	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11024886      	10	M	(Seas) Civilian Labor Force Level - 16-24 yrs., Women	0	0	10	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11024886Q     	10	Q	(Seas) Civilian Labor Force Level - 16-24 yrs., Women	0	0	10	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11024887      	10	M	(Seas) Civilian Labor Force Level - 16-24 yrs.	0	0	10	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11024887Q     	10	Q	(Seas) Civilian Labor Force Level - 16-24 yrs.	0	0	10	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11025669      	10	M	(Seas) Civilian Labor Force Level - Married	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1955	M01	2026	M06
LNS11025669Q     	10	Q	(Seas) Civilian Labor Force Level - Married	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1955	Q01	2026	Q02
LNS11027659      	10	M	(Seas) Civilian Labor Force Level - Less than a High School Diploma, 25 yrs. & over	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1992	M01	2026	M06
LNS11027659Q     	10	Q	(Seas) Civilian Labor Force Level - Less than a High School Diploma, 25 yrs. & over	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1992	Q01	2026	Q02
LNS11027660      	10	M	(Seas) Civilian Labor Force Level - High School Graduates, No College, 25 yrs. & over	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1992	M01	2026	M06
LNS11027660Q     	10	Q	(Seas) Civilian Labor Force Level - High School Graduates, No College, 25 yrs. & over	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1992	Q01	2026	Q02
LNS11027662      	10	M	(Seas) Civilian Labor Force Level - Bachelor's degree and higher, 25 yrs. & over	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1992	M01	2026	M06
LNS11027662Q     	10	Q	(Seas) Civilian Labor Force Level - Bachelor's degree and higher, 25 yrs. & over	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1992	Q01	2026	Q02
LNS11027689      	10	M	(Seas) Civilian Labor Force Level - Some College or Associate Degree, 25 yrs. & over	0	0	28	00	00	000	20	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1992	M01	2026	M06
LNS11027689Q     	10	Q	(Seas) Civilian Labor Force Level - Some College or Associate Degree, 25 yrs. & over	0	0	28	00	00	000	20	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	S	00		1992	Q01	2026	Q02
LNS11032183      	10	M	(Seas) Civilian Labor Force Level - Asian	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	04	00	00	00	00	0	00	00	00	00	00	00	S	00		2003	M01	2026	M06
LNS11032183Q     	10	Q	(Seas) Civilian Labor Force Level - Asian	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	04	00	00	00	00	0	00	00	00	00	00	00	S	00		2010	Q01	2026	Q02
LNS11049526      	10	M	(Seas) Civilian Labor Force Level - Veterans, 18 years and over	0	0	15	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	01	00	00	00	00	S	00		2003	M01	2026	M06
LNS11049526Q     	10	Q	(Seas) Civilian Labor Force Level - Veterans, 18 years and over	0	0	15	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	01	00	00	00	00	S	00		2003	Q01	2026	Q02
LNS11049527      	10	M	(Seas) Civilian Labor Force Level - Veterans, 18 years and over, Men	0	0	15	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	01	00	00	00	00	S	00		2003	M01	2026	M06
LNS11049527Q     	10	Q	(Seas) Civilian Labor Force Level - Veterans, 18 years and over, Men	0	0	15	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	01	00	00	00	00	S	00		2003	Q01	2026	Q02
LNS11049601      	10	M	(Seas) Civilian Labor Force Level - Nonveterans, 18 years and over	0	0	15	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	25	00	00	00	00	S	00		2003	M01	2026	M06
LNS11049601Q     	10	Q	(Seas) Civilian Labor Force Level - Nonveterans, 18 years and over	0	0	15	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	25	00	00	00	00	S	00		2003	Q01	2026	Q02
LNS11049602      	10	M	(Seas) Civilian Labor Force Level - Nonveterans, 18 years and over, Men	0	0	15	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	25	00	00	00	00	S	00		2003	M01	2026	M06
LNS11049602Q     	10	Q	(Seas) Civilian Labor Force Level - Nonveterans, 18 years and over, Men	0	0	15	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	25	00	00	00	00	S	00		2003	Q01	2026	Q02
LNS11300000      	13	M	(Seas) Labor Force Participation Rate	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11300000Q     	13	Q	(Seas) Labor Force Participation Rate	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11300001      	13	M	(Seas) Labor Force Participation Rate - Men	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11300001Q     	13	Q	(Seas) Labor Force Participation Rate - Men	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11300002      	13	M	(Seas) Labor Force Participation Rate - Women	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	01	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11300002Q     	13	Q	(Seas) Labor Force Participation Rate - Women	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	01	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11300003      	13	M	(Seas) Labor Force Participation Rate - White	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	01	00	00	00	00	00	S	00		1954	M01	2026	M06
LNS11300003Q     	13	Q	(Seas) Labor Force Participation Rate - White	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	01	00	00	00	00	00	S	00		1954	Q01	2026	Q02
LNS11300004      	13	M	(Seas) Labor Force Participation Rate - White Men	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	1	01	00	00	00	00	00	S	00		1954	M01	2026	M06
LNS11300004Q     	13	Q	(Seas) Labor Force Participation Rate - White Men	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	1	01	00	00	00	00	00	S	00		1954	Q01	2026	Q02
LNS11300005      	13	M	(Seas) Labor Force Participation Rate - White Women	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	01	00	00	00	00	00	S	00		1954	M01	2026	M06
LNS11300005Q     	13	Q	(Seas) Labor Force Participation Rate - White Women	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	01	00	00	00	00	00	S	00		1954	Q01	2026	Q02
LNS11300006      	13	M	(Seas) Labor Force Participation Rate - Black or African American	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	01	00	00	00	00	00	S	00		1972	M01	2026	M06
LNS11300006Q     	13	Q	(Seas) Labor Force Participation Rate - Black or African American	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	01	00	00	00	00	00	S	00		1972	Q01	2026	Q02
LNS11300007      	13	M	(Seas) Labor Force Participation Rate - Black or African American Men	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	01	00	00	00	00	00	S	00		1972	M01	2026	M06
LNS11300007Q     	13	Q	(Seas) Labor Force Participation Rate - Black or African American Men	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	01	00	00	00	00	00	S	00		1972	Q01	2026	Q02
LNS11300008      	13	M	(Seas) Labor Force Participation Rate - Black or African American Women	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	01	00	00	00	00	00	S	00		1972	M01	2026	M06
LNS11300008Q     	13	Q	(Seas) Labor Force Participation Rate - Black or African American Women	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	01	00	00	00	00	00	S	00		1972	Q01	2026	Q02
LNS11300009      	13	M	(Seas) Labor Force Participation Rate - Hispanic or Latino	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		1973	M03	2026	M06
LNS11300009Q     	13	Q	(Seas) Labor Force Participation Rate - Hispanic or Latino	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		1973	Q02	2026	Q02
LNS11300012      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs.	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11300012Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs.	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11300013      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., Men	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11300013Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., Men	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11300014      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., Women	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	01	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11300014Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., Women	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	01	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11300015      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., White	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	01	00	00	00	00	00	S	00		1954	M01	2026	M06
LNS11300015Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., White	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	01	00	00	00	00	00	S	00		1954	Q01	2026	Q02
LNS11300016      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., White Men	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	1	01	00	00	00	00	00	S	00		1954	M01	2026	M06
LNS11300016Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., White Men	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	1	01	00	00	00	00	00	S	00		1954	Q01	2026	Q02
LNS11300017      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., White Women	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	01	00	00	00	00	00	S	00		1954	M01	2026	M06
LNS11300017Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., White Women	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	01	00	00	00	00	00	S	00		1954	Q01	2026	Q02
LNS11300018      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., Black or African American	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	01	00	00	00	00	00	S	00		1972	M01	2026	M06
LNS11300018Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., Black or African American	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	01	00	00	00	00	00	S	00		1972	Q01	2026	Q02
LNS11300019      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., Black or African American Men	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	01	00	00	00	00	00	S	00		1972	M01	2026	M06
LNS11300019Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., Black or African American Men	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	01	00	00	00	00	00	S	00		1972	Q01	2026	Q02
LNS11300020      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., Black or African American Women	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	01	00	00	00	00	00	S	00		1972	M01	2026	M06
LNS11300020Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., Black or African American Women	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	01	00	00	00	00	00	S	00		1972	Q01	2026	Q02
LNS11300021      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., Hispanic or Latino	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		2003	M01	2026	M06
LNS11300021Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., Hispanic or Latino	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		2010	Q01	2026	Q02
LNS11300022      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., Hispanic or Latino, Men	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		2003	M01	2026	M06
LNS11300022Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., Hispanic or Latino, Men	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		2010	Q01	2026	Q02
LNS11300023      	13	M	(Seas) Labor Force Participation Rate - 16-19 yrs., Hispanic or Latino, Women	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	2	01	00	00	00	00	00	S	00		2003	M01	2026	M06
LNS11300023Q     	13	Q	(Seas) Labor Force Participation Rate - 16-19 yrs., Hispanic or Latino, Women	0	0	08	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	2	01	00	00	00	00	00	S	00		2010	Q01	2026	Q02
LNS11300024      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11300024Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11300025      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, Men	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11300025Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, Men	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11300026      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, Women	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	01	00	00	00	00	00	S	00		1948	M01	2026	M06
LNS11300026Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, Women	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	01	00	00	00	00	00	S	00		1948	Q01	2026	Q02
LNS11300027      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, White	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	01	00	00	00	00	00	S	00		1954	M01	2026	M06
LNS11300027Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, White	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	01	00	00	00	00	00	S	00		1954	Q01	2026	Q02
LNS11300028      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, White Men	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	1	01	00	00	00	00	00	S	00		1954	M01	2026	M06
LNS11300028Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, White Men	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	1	01	00	00	00	00	00	S	00		1954	Q01	2026	Q02
LNS11300029      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, White Women	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	01	00	00	00	00	00	S	00		1954	M01	2026	M06
LNS11300029Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, White Women	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	01	00	00	00	00	00	S	00		1954	Q01	2026	Q02
LNS11300030      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, Black or African American	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	01	00	00	00	00	00	S	00		1972	M01	2026	M06
LNS11300030Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, Black or African American	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	01	00	00	00	00	00	S	00		1972	Q01	2026	Q02
LNS11300031      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, Black or African American Men	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	01	00	00	00	00	00	S	00		1972	M01	2026	M06
LNS11300031Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, Black or African American Men	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	01	00	00	00	00	00	S	00		1972	Q01	2026	Q02
LNS11300032      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, Black or African American Women	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	01	00	00	00	00	00	S	00		1972	M01	2026	M06
LNS11300032Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, Black or African American Women	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	01	00	00	00	00	00	S	00		1972	Q01	2026	Q02
LNS11300033      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, Hispanic or Latino	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		2003	M01	2026	M06
LNS11300033Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, Hispanic or Latino	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	01	00	00	00	00	00	S	00		2010	Q01	2026	Q02
LNS11300034      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, Hispanic or Latino, Men	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		2003	M01	2026	M06
LNS11300034Q     	13	Q	(Seas) Labor Force Participation Rate - 20 yrs. & over, Hispanic or Latino, Men	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	1	01	00	00	00	00	00	S	00		2010	Q01	2026	Q02
LNS11300035      	13	M	(Seas) Labor Force Participation Rate - 20 yrs. & over, Hispanic or Latino, Women	0	0	17	00	00	000	00	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	2	01	00	00	00	00	00	S	00		2003	M01	2026	M06
